Year,Area,Variable,Generation (TWh),Production (TWh),Share of production (%)
2019,Slovakia,Fossil,6,28,20
2019,Slovakia,Coal,2,28,9
2019,Slovakia,Hard Coal,1,28,4
2019,Slovakia,Lignite,1,28,5
2019,Slovakia,Gas,3,28,11
2019,Slovakia,Nuclear,15,28,55
2019,Slovakia,Renewables,7,28,26
2019,Slovakia,Hydro,5,28,16
2019,Slovakia,Wind and solar,1,28,2
2019,Slovakia,Solar,1,28,2
2019,Slovakia,Bioenergy,2,28,7
2019,Slovenia,Fossil,5,16,32
2019,Slovenia,Coal,4,16,28
2019,Slovenia,Lignite,4,16,25
2019,Slovenia,Gas,1,16,3
2019,Slovenia,Nuclear,6,16,36
2019,Slovenia,Renewables,5,16,32
2019,Slovenia,Hydro,5,16,29
2019,Spain,Fossil,113,272,42
2019,Spain,Coal,12,272,5
2019,Spain,Hard Coal,12,272,5
2019,Spain,Gas,84,272,31
2019,Spain,Fossil,16,272,6
2019,Spain,Nuclear,58,272,22
2019,Spain,Renewables,100,272,37
2019,Spain,Hydro,25,272,9
2019,Spain,Wind and solar,70,272,26
2019,Spain,Wind,54,272,20
2019,Spain,Solar,15,272,6
2019,Spain,Bioenergy,6,272,2
2019,Sweden,Fossil,4,171,2
2019,Sweden,Fossil,3,171,2
2019,Sweden,Nuclear,67,171,39
2019,Sweden,Renewables,100,171,58
2019,Sweden,Hydro,67,171,39
2019,Sweden,Wind and solar,20,171,12
2019,Sweden,Wind,20,171,12
2019,Sweden,Bioenergy,13,171,8
2019,United Kingdom,Fossil,145,320,45
2019,United Kingdom,Coal,7,320,2
2019,United Kingdom,Hard Coal,7,320,2
2019,United Kingdom,Gas,131,320,41
2019,United Kingdom,Fossil,7,320,2
2019,United Kingdom,Nuclear,57,320,18
2019,United Kingdom,Renewables,117,320,37
2019,United Kingdom,Hydro,6,320,2
2019,United Kingdom,Wind and solar,77,320,24
2019,United Kingdom,Wind,65,320,20
2019,United Kingdom,Solar,13,320,4
2019,United Kingdom,Bioenergy,34,320,11
2020,Austria,Fossil,14,69,21
2020,Austria,Coal,1,69,1
2020,Austria,Hard Coal,1,69,1
2020,Austria,Gas,10,69,15
2020,Austria,Fossil,3,69,5
2020,Austria,Renewables,55,69,79
2020,Austria,Hydro,43,69,62
2020,Austria,Wind and solar,8,69,12
2020,Austria,Wind,7,69,10
2020,Austria,Solar,1,69,2
2020,Austria,Bioenergy,4,69,6
2020,Belgium,Fossil,30,86,35
2020,Belgium,Gas,26,86,30
2020,Belgium,Fossil,4,86,4
2020,Belgium,Nuclear,34,86,39
2020,Belgium,Renewables,22,86,26
2020,Belgium,Wind and solar,17,86,20
2020,Belgium,Wind,12,86,14
2020,Belgium,Solar,5,86,5
2020,Belgium,Bioenergy,5,86,6
2020,Bulgaria,Fossil,16,40,40
2020,Bulgaria,Coal,14,40,33
2020,Bulgaria,Lignite,13,40,33
2020,Bulgaria,Gas,2,40,6
2020,Bulgaria,Nuclear,17,40,41
2020,Bulgaria,Renewables,7,40,19
2020,Bulgaria,Hydro,3,40,7
2020,Bulgaria,Wind and solar,3,40,8
2020,Bulgaria,Wind,1,40,4
2020,Bulgaria,Solar,2,40,4
2020,Bulgaria,Bioenergy,1,40,4
2020,Croatia,Fossil,5,13,36
2020,Croatia,Coal,1,13,10
2020,Croatia,Hard Coal,1,13,8
2020,Croatia,Gas,3,13,26
2020,Croatia,Renewables,8,13,64
2020,Croatia,Hydro,6,13,44
2020,Croatia,Wind and solar,2,13,13
2020,Croatia,Wind,2,13,12
2020,Croatia,Bioenergy,1,13,7
2020,Cyprus,Fossil,4,5,89
2020,Cyprus,Fossil,4,5,89
2020,Cyprus,Renewables,1,5,11
2020,Czech Republic,Fossil,41,81,51
2020,Czech Republic,Coal,32,81,40
2020,Czech Republic,Hard Coal,2,81,2
2020,Czech Republic,Lignite,30,81,38
2020,Czech Republic,Gas,6,81,7
2020,Czech Republic,Fossil,3,81,4
2020,Czech Republic,Nuclear,30,81,37
2020,Czech Republic,Renewables,10,81,12
2020,Czech Republic,Hydro,2,81,2
2020,Czech Republic,Wind and solar,3,81,4
2020,Czech Republic,Wind,1,81,1
2020,Czech Republic,Solar,2,81,3
2020,Czech Republic,Bioenergy,5,81,6
2020,Denmark,Fossil,6,29,22
2020,Denmark,Coal,4,29,15
2020,Denmark,Hard Coal,4,29,15
2020,Denmark,Gas,1,29,4
2020,Denmark,Fossil,1,29,4
2020,Denmark,Renewables,23,29,78
2020,Denmark,Wind and solar,18,29,61
2020,Denmark,Wind,16,29,56
2020,Denmark,Solar,1,29,4
2020,Denmark,Bioenergy,5,29,18
2020,Estonia,Fossil,4,6,65
2020,Estonia,Fossil,4,6,64
2020,Estonia,Renewables,2,6,35
2020,Estonia,Wind and solar,1,6,15
2020,Estonia,Wind,1,6,14
2020,Estonia,Bioenergy,1,6,21
2020,Finland,Fossil,11,67,16
2020,Finland,Coal,3,67,5
2020,Finland,Hard Coal,3,67,5
2020,Finland,Gas,4,67,6
2020,Finland,Fossil,3,67,5
2020,Finland,Nuclear,23,67,34
2020,Finland,Renewables,34,67,50
2020,Finland,Hydro,15,67,23
2020,Finland,Wind and solar,8,67,12
2020,Finland,Wind,8,67,11
2020,Finland,Bioenergy,11,67,16
2020,France,Fossil,50,529,9
2020,France,Coal,4,529,1
2020,France,Hard Coal,4,529,1
2020,France,Gas,34,529,6
2020,France,Fossil,12,529,2
2020,France,Nuclear,355,529,67
2020,France,Renewables,123,529,23
2020,France,Hydro,62,529,12
2020,France,Wind and solar,52,529,10
2020,France,Wind,39,529,7
2020,France,Solar,13,529,2
2020,France,Bioenergy,8,529,2
2020,France,Renewables,1,529,0
2020,Germany,Fossil,248,567,44
2020,Germany,Coal,134,567,24
2020,Germany,Hard Coal,43,567,7
2020,Germany,Lignite,92,567,16
2020,Germany,Gas,92,567,16
2020,Germany,Fossil,23,567,4
2020,Germany,Nuclear,64,567,11
2020,Germany,Renewables,255,567,45
2020,Germany,Hydro,19,567,3
2020,Germany,Wind and solar,186,567,33
2020,Germany,Wind,135,567,24
2020,Germany,Solar,51,567,9
2020,Germany,Bioenergy,50,567,9
2020,Greece,Fossil,31,48,64
2020,Greece,Coal,7,48,15
2020,Greece,Lignite,7,48,15
2020,Greece,Gas,18,48,37
2020,Greece,Fossil,6,48,12
2020,Greece,Renewables,17,48,36
2020,Greece,Hydro,4,48,8
2020,Greece,Wind and solar,13,48,27
2020,Greece,Wind,9,48,18
2020,Greece,Solar,4,48,9
2020,Hungary,Fossil,13,34,38
2020,Hungary,Coal,4,34,11
2020,Hungary,Lignite,3,34,10
2020,Hungary,Gas,9,34,26
2020,Hungary,Nuclear,16,34,48
2020,Hungary,Renewables,5,34,15
2020,Hungary,Wind and solar,2,34,7
2020,Hungary,Wind,1,34,2
2020,Hungary,Solar,2,34,5
2020,Hungary,Bioenergy,2,34,7
2020,Ireland,Fossil,19,32,59
2020,Ireland,Coal,1,32,2
2020,Ireland,Hard Coal,1,32,2
2020,Ireland,Gas,16,32,52
2020,Ireland,Fossil,2,32,5
2020,Ireland,Renewables,13,32,41
2020,Ireland,Hydro,1,32,3
2020,Ireland,Wind and solar,11,32,35
2020,Ireland,Wind,11,32,35
2020,Ireland,Bioenergy,1,32,3
2020,Italy,Fossil,156,275,57
2020,Italy,Coal,15,275,5
2020,Italy,Hard Coal,15,275,5
2020,Italy,Gas,126,275,46
2020,Italy,Fossil,16,275,6
2020,Italy,Renewables,119,275,43
2020,Italy,Hydro,48,275,17
2020,Italy,Wind and solar,46,275,17
2020,Italy,Wind,19,275,7
2020,Italy,Solar,27,275,10
2020,Italy,Bioenergy,19,275,7
2020,Italy,Renewables,6,275,2
2020,Latvia,Fossil,2,6,37
2020,Latvia,Gas,2,6,40
2020,Latvia,Renewables,4,6,63
2020,Latvia,Hydro,3,6,45
2020,Latvia,Bioenergy,1,6,14
2020,Lithuania,Fossil,2,4,42
2020,Lithuania,Gas,2,4,38
2020,Lithuania,Renewables,2,4,58
2020,Lithuania,Wind and solar,2,4,38
2020,Lithuania,Wind,2,4,36
2020,Lithuania,Bioenergy,1,4,13
2020,Luxembourg,Renewables,1,1,72
2020,Malta,Fossil,2,2,90
2020,Malta,Gas,2,2,89
2020,Netherlands,Fossil,89,124,72
2020,Netherlands,Coal,9,124,7
2020,Netherlands,Hard Coal,9,124,7
2020,Netherlands,Gas,74,124,60
2020,Netherlands,Fossil,6,124,5
2020,Netherlands,Nuclear,4,124,3
2020,Netherlands,Renewables,31,124,25
2020,Netherlands,Wind and solar,23,124,19
2020,Netherlands,Wind,16,124,13
2020,Netherlands,Solar,8,124,6
2020,Netherlands,Bioenergy,8,124,6
2020,Poland,Fossil,131,157,83
2020,Poland,Coal,110,157,70
2020,Poland,Hard Coal,71,157,45
2020,Poland,Lignite,39,157,25
2020,Poland,Gas,16,157,10
2020,Poland,Fossil,4,157,3
2020,Poland,Renewables,27,157,17
2020,Poland,Hydro,2,157,1
2020,Poland,Wind and solar,18,157,11
2020,Poland,Wind,16,157,10
2020,Poland,Solar,2,157,1
2020,Poland,Bioenergy,7,157,4
2020,Portugal,Fossil,21,52,41
2020,Portugal,Coal,3,52,6
2020,Portugal,Hard Coal,3,52,6
2020,Portugal,Gas,17,52,33
2020,Portugal,Fossil,1,52,2
2020,Portugal,Renewables,31,52,59
2020,Portugal,Hydro,13,52,24
2020,Portugal,Wind and solar,14,52,26
2020,Portugal,Wind,12,52,24
2020,Portugal,Solar,1,52,3
2020,Portugal,Bioenergy,4,52,8
2020,Romania,Fossil,20,56,36
2020,Romania,Coal,9,56,17
2020,Romania,Lignite,9,56,17
2020,Romania,Gas,10,56,18
2020,Romania,Fossil,1,56,1
2020,Romania,Nuclear,11,56,20
2020,Romania,Renewables,25,56,44
2020,Romania,Hydro,15,56,27
2020,Romania,Wind and solar,9,56,16
2020,Romania,Wind,7,56,12
2020,Romania,Solar,2,56,3
2020,Romania,Bioenergy,1,56,1
2020,Slovakia,Fossil,5,28,19
2020,Slovakia,Coal,2,28,7
2020,Slovakia,Hard Coal,1,28,3
2020,Slovakia,Lignite,1,28,4
2020,Slovakia,Gas,4,28,13
2020,Slovakia,Nuclear,15,28,54
2020,Slovakia,Renewables,7,28,26
2020,Slovakia,Hydro,5,28,17
2020,Slovakia,Wind and solar,1,28,2
2020,Slovakia,Solar,1,28,2
2020,Slovakia,Bioenergy,2,28,7
2020,Slovenia,Fossil,5,17,29
2020,Slovenia,Coal,4,17,26
2020,Slovenia,Lignite,4,17,23
2020,Slovenia,Gas,1,17,4
2020,Slovenia,Nuclear,6,17,37
2020,Slovenia,Renewables,6,17,33
2020,Slovenia,Hydro,5,17,30
2020,Spain,Fossil,91,264,34
2020,Spain,Coal,6,264,2
2020,Spain,Hard Coal,6,264,2
2020,Spain,Gas,69,264,26
2020,Spain,Fossil,16,264,6
2020,Spain,Nuclear,58,264,22
2020,Spain,Renewables,115,264,43
2020,Spain,Hydro,32,264,12
2020,Spain,Wind and solar,76,264,29
2020,Spain,Wind,55,264,21
2020,Spain,Solar,21,264,8
2020,Spain,Bioenergy,7,264,3
2020,Sweden,Fossil,4,166,2
2020,Sweden,Fossil,3,166,2
2020,Sweden,Nuclear,50,166,30
2020,Sweden,Renewables,113,166,68
2020,Sweden,Hydro,74,166,45
2020,Sweden,Wind and solar,28,166,17
2020,Sweden,Wind,27,166,16
2020,Sweden,Bioenergy,11,166,6
2020,United Kingdom,Fossil,124,305,41
2020,United Kingdom,Coal,5,305,2
2020,United Kingdom,Hard Coal,5,305,2
2020,United Kingdom,Gas,112,305,37
2020,United Kingdom,Fossil,7,305,2
2020,United Kingdom,Nuclear,52,305,17
2020,United Kingdom,Renewables,129,305,42
2020,United Kingdom,Hydro,7,305,2
2020,United Kingdom,Wind and solar,87,305,29
2020,United Kingdom,Wind,74,305,24
2020,United Kingdom,Solar,13,305,4
2020,United Kingdom,Bioenergy,35,305,12
